D : BONjour et bienvenue à cette discussion spontanée (dit en riant) (.) de l’école d’été de  français (dit en riant) ¤<6838> <P1,L1>  
V : pas vrai ça m’a tellement pas coûté ça moi ¤<444963> <P24,L8>  
M : non↑ ben c’est rendu ça deux mille je pense mille cinq deux mille/ ¤<447537> <P24,L9>  
V : mille cinq ça fait plus de [1  sens là c’est à peu près (.) cinq cents pour deux dents  là\¤<451635> <P24,L10>  
M : [1  oui/ (en hochant la tête affirmativement) <P24,L11>  
M : oui ben c’est ç- [1  ouin ok fait que ça doit être comme mille quelques <P24,L12>  
V : [1  <p<ouin>> <P24,L13>  
M : en tout cas c’est cher pareil là [1  on s’entend au pire deux mille mille cinq mais <P24,L14>  
V : [1  ah ouais c’est clair là ¤<455991> <P24,L15>  
M : fait que là j’étais là •par mesure préventive° mais ça me coûte s- la TOTALE là t’sais (.) fait  que: (.) fait que je je suis pas retournée (dit en riant) [  1  je suis jamais retournée chez le dentiste  j’ai attendu qu’elles poussent (en pointant un doigt vers sa bouche, comme pour désigner ses  dents de sagesse) parce que j’étais comme (.) un peu FRUSTRÉE t’sais j- (.) fait que je me s- j’ai  comme mis au défi mon moi-même et le dentiste en fait que [2  j’allais (.) laisser pousser mes  dents de sagesse pis que ¤<473516> <P24,L16>  
D : [  1  (RIRE) <P24,L17>  
J-M : [  2  (RIRE) <P24,L18>  
D : ah ouin/ ¤<474230> <P24,L19>  
V : mais elles vont être plus faciles à enlever pis de- [1  ça devrait te coûter moins cher:/ vu  qu’elles sont [2  sorties <P24,L20>  
M : [  1  <p<j’ai été conne par exemple>>  
<P24,L21>  
J-M : [2  hum <P24,L22>  
V : moi mon dentiste il m’a chargé vraiment moins cher pour [1  celles qui étaient déjà sorties  c’était <P25,L1>  
M : [  1  ah oui↑ <P25,L2>  
V : quasiment euh c’était genre euh soixante-dix quatre-vingt-dix dollars pour celles qui étaient  [  1  déjà sorties pi:s <P25,L3>  
M :  [  1  ok <P25,L4>  
V : l’autre c’était deux cents quelques [1  parce que il y a il y a trop euh: <P25,L5>  
M : [1AH <P25,L6>  
V : il était super découragé là fait que [1  ça m’a <P25,L7>  
M : [1  c’est vraiment des [2  crosseu:rs/ là <P25,L8>  
V : [2  ouais ça m’a coûté ben moins cher  dans le fond ça me que toi ça me coûtait peut-être trois cents quelques pour mes deux dents ou  QUATRE cents [3MAX là ¤<495997> <P25,L9>  
M : [3  ouais je vais décidément changer [4  de CAbinet de dentiste (dit en riant et en  pointant un doigt en l’air, comme lorsqu’on donne un ordre) <P25,L10>  
V : [  4  pi:s il y en a une (.) il y en a une que j- il  m’a chargé plus cher justement parce qu’il a pas pu enlever la racine (en pointant un doigt vers  sa bouche, comme pour désigner la dent dont elle parle) mais juste une partie pis qui euh: (.) il a  vraiment [5  niaisé longtemps sur cette dent-là tandis que l’autre il m- c’était peut-être soixantedix  quatre-vingt dix fait que ça devrait être TELLEMENT moins cher que ça ¤<509500>  
<P25,L11>  
M : [5  <pp<hum hum>> (elle hoche la tête affirmativement) <P25,L12>  
J-M : [1  c’est le fun (.) il a pas été capable de l’enlever fait qu’il te charge plus cher (dit en riant)  ¤<512689> <P25,L13>  
V : [1  <p<tu te fais avoir>> <P25,L14>  
D : [1  (RIRE) <P25,L15>  
V : [1  non mais/ (.) parce qu’il a travaillé longtemps [2  dessus mais il l’a enlevée là il m’a dit que  je devrais pas sentir que j’ai une racine là il {a;Ø} dit •peut-être quand tu vas avoir quatre-vingtdix  ans tu vas voir (en pointant un doigt vers sa joue gauche, comme pour désigner l’endroit où  se trouve toujours la racine de sa dent) •oh il y a quelque chose qui pousse° (en prenant une  petite voix, comme pour imiter celle d’une personne âgée) (RIRE) pis là ben [3  tu te diras que  c’était ta racine pis on l’enlèvera à ce moment-là si ça te tente° (.) [4mai:s rien de grave là\  ¤<526718> <P25,L16>  
J-M : [  2  <p<ben je sais ben>> <P25,L17>  
M : [3  ah un petit bout de  dent <P25,L18>  
J-M : [  4  ok (.) mais (.) [5  ouin (.)  sérieux <P26,L1>  
M : [  5  t’as vraiment  un cheveu dans ta barbe (en portant sa main vers la barbe de Jean-Marc) ¤<528892> <P26,L2>  
J-M : [1  ah ok <P26,L3>  
M : [1  c’est-tu un/ elle est-tu trop longue↑ ou ben non [2  c’est un cheveu (en retirant le cheveu de  la barbe de Jean-Marc) ¤<531446> <P26,L4>  
J-M : [  2  hum ça se peut (.) [3mai:s ¤<531781>  
<P26,L5>  
V : [  3  il y a juste un poil  [  4  de super long (en portant sa main à son menton, puis en l’éloignant, comme pour montrer un  long cheveu pris dans sa barbe) ¤<532537> <P26,L6>  
M :  [  4  (RIRE) full long t’sais (dit en riant et en portant sa main à son menton, puis en l’éloignant,  comme pour montrer long cheveu pris dans la barbe) c’est clair (dit en riant) (RIRE) ¤<534028>  
<P26,L7>  
J-M : mais [1  je <P26,L8>  
D : [1  chaque matin il se manque (en bougeant sa main près de son visage, comme s’il se  rasait) [  2  (RIRE) ¤<536920> <P26,L9>  
J-M : [2  hum <P26,L10>  
M : [1  (RIRE) <P26,L11>  
V : [1  (RIRE) <P26,L12>  
J-M : <p<mais non>> (.) mais je te dirais sérieux (.) ouais c’est ça c’est vraiment important  d’aller voir un BON dentiste là moi j’en connais un bon sur la rive sud de Montréal mais (.) ici  j’étais allé avec un autre taouin là [1  qui était dans <P26,L13>  
V : [1  l’autre qui était sur les [2  assurances/ (.) justement  ¤<548663> <P26,L14>  
J-M : [  2  les assurances de l’Université aussi  là [3  (inaud.) [4AH/ (.) je vais le nommer (RIRE) fait plaisir ¤<554511> <P26,L15>  
M :   [3  c’est-tu (inaud.) oh (en se cachant la bouche avec sa main, comme pour signifier qu’elle a  trop parlé) <P26,L16>  
M : [4  ah/ non ok <P26,L17>  
M : [1  (RIRE) <P26,L18>  
V : [1  (RIRE) <P26,L19>  
D : [1  (RIRE) <P26,L20>  
J-M : mais (.) toutes les dents [1  écoute ça faisait (.) ça faisait LONGtemps genre que j’étais pas  allé chez le dentiste parce que: (.) j’étais plus sur les assurances à mon père [2  parce que après  vingt et un ans t’sais bon j’étais plus su- plus assurable ¤<566557> <P27,L1>  
V : [1  t’en as tu l’as tellement sur le cœur ¤<558405> <P27,L2>  
M : [  2  (elle hoche la tête  affirmativement) <P27,L3>  
M : hum hum (en hochant la tête affirmativement) <P27,L4>  
J-M : fait que là j’étais com:me pas couver:t là après ça j’étais couvert juste avec l’université  mais bon bla bla bla fait que je suis allé là (.) pis (.) je me suis dit avant de partir en Australie  tiens hein/ je vais je vais me faire arranger mes affaires tout ça fait qu’il me fait des plombages  tout il y avait u- une bonne couple de dents là à faire (dit en riant) mais euh: (.) justement il y a:  de quoi/ trois dents de ceux-là à date là que (.) le plombage est fait a été fait tellement CREUX  (.) (en faisant un geste de la main, comme si quelque chose était creusé) pis tellement PROCHE  du nerf [1  donc (.) que le nerf il est com:me (.) décidé de mourir (dit en roulant les r) (.) [2  il est  comme mouru\ (dit en roulant le r) ¤<598299> <P27,L5>  
M : [1  ah non <P27,L6>  
M : [  2  <pp<ah  c’est super>> ¤<598496> <P27,L7>  
J-M : fait que ouin des traitements de canal euh <P27,L8>  
J-M : trois traitements de canal là (.) j’en ai euh ¤<2870> <P28,L1>  
M : [1  <pp<ça coûte super cher>> <P28,L2>  
J-M : [1  ouin c’est ça j’en ai trois de starté là (.) fait que là ça va me coûter un espèce de bras pis  une jambe en revenant ici là [2  j’ai pas d’assurances en ce [3moment là <P28,L3>  
M : [2  (elle écarquille les yeux, comme pour confirmer que le coût sera  faramineux) <P28,L4>  
M : [  3  <p<mets-en>> ¤<10481> <P28,L5>  
J-M : regarde hum ah/ (en montrant ses dents à Michèle) un beau trou (en roulant le r) hein/  ¤<13157> <P28,L6>  
M : j’irai pas pour le cheap là [1  j’ai vraiment [2  (inaud.) <P28,L7>  
J-M : [1  non c’est ça ¤<14975> <P28,L8>  
J-M : [2  fait que (.) non/ [3  sérieux euh (.) pis t’sais moi j’ai  l’impression là [4  que: ¤<19024> <P28,L9>  
V : [  3  non mais sérieusement j’en  connais un bon si si tu <P28,L10>  
M : [4  ben j’en ai un moi aussi que ça fait comme cinq <P28,L11>  
V : ok <P28,L12>  
M : trente ans qu’il fait ça là je veux dire mais ¤<22156> <P28,L13>  
V : [1  c’est pas censé te coûter ¤<23446> <P28,L14>  
M : [1  (inaud.) j’étais comme un peu je sais c’est niaiseux mais vu que j’avais comme (.) défié (.)  dans ma tête le dentiste [2  j’ai laissé pousser mes dents ¤<28636> <P28,L15>  
V : [2  (RIRE) <P28,L16>  
J-M : [1  hum <P28,L17>  
M : [1  j’en avais eu mal à la tête pendant trois ans/ (en montrant trois doigts devant elle) juste  parce que j’étais comme (.) [2  entêtée vraiment là là j’étais t- j’étais trop gênée pour y retourner  (RIRE) chez le même dentiste [3  t’sais je me sentais vraiment conne ¤<37892> <P28,L18>  
V : [2  (elle hoche la tête affirmativement) <P28,L19>  
J-M : [3  hum <P28,L20>  
D : (il hoche la tête affirmativement) <P28,L21>  
V : ouais pis tu devrais [1mê- regarder le PRIX aussi ¤<39740> <P28,L22>  
M : [1  parce que finalement j’avais de l’infection t’sais bravo f- (.) [2  d’avoir  mal à la tête pendant trois ans pour genre (.) parce que t’es obstinée pis en plus faut que tu les  fasses enlever PArei:l t’sais [3  c’est comme regarde ¤<46246> <P28,L23>  
D : [2  hum (en  hochant la tête affirmativement) <P28,L24>  
V : [3  <p<oui>> mais ça va te revenir moins che:r [4  sûrement ¤<47243> 
M : [  4  ben c’est ça  <P29,L2>  
J-M : [1  hein tu vas sauver de l’argent/ ¤<48840> <P29,L3>  
V : [1mais tu devrais vérifier quand même avec eux parce que: (.) le mien est à Drummond là\  [  2  si (RIRE) t’as besoin pis il me semble que c’était moins cher que ça pas mal (.) surtout si elles  sont sorties ¤<55921> <P29,L4>  
M :  [  2  ok <P29,L5>  
M : mais en tout cas [1  elle fait elle fait des méchants RABAIS là elle c’est pour ça là <dim<t’sais  (inaud.)>> <P29,L6>  
V : [1moi elle était sortie genre de ça (en montrant une mesure, à l’aide de son  index et de son pouce) (.) à peu près (.) ouais <acc<mais elle est fait des méchants rabais>> mais  elle charge le double d’ailleurs (.) [2moi un nettoyage elle m’a chargé <f<un prix de fou>> là (.)  oui mes assurances payaient presque tout là m:ai:s c’est ridicule parce qu’elle charge le double  d’ailleurs fait que dans le fond elle se fait de l’argent <dim<sur le dos euh (.) des [3  assurances>>    
M : [2  c’est ÇA l’AFfaire hein/ <P29,L8>  
M : [  3  des  assurances de l’Université/ <P29,L9>  
J-M : [  3  ah ouin/  ¤<70750> <P29,L10>  
V : ben oui: <P29,L11>  
M : ah c’est BON ça à savoir ¤<72733> <P29,L12>  
V : ben elle charge le double d’ailleurs fait que dans le [1  fond elle la partie qu’elle donne [2  en  rabais ben elle se le met dans les poches avec la partie qui [3  est plus CHÈre ¤<78176>  
M : [  1  (elle hoche la tête affirmativement)  <P29,L14>  
M : [  2  oui  M : [  3  c’est {sûr;ça} (.) [4  ayoye ¤<78417>  
V : [  4  ben moi c’est ce  que (.) à moins que tous les dentistes à Sherbrooke soient ce prix-là là mais le mien euh [5  il est  pas à Sherbrooke pis il est pas de même ¤<84135> <P29,L16>  
M : [5  non  mais ma coloc moi quand je lui ai dit le prix elle était là •voyons toi [6  c’est ben cher° elle a  trouvé ça cher [7  itou ¤<86585> <P29,L17>  
V : [  6  <all<non non>> (en  hochant la tête négativement) c’est TROP cher là <P30,L1>  
J-M : [7  hum <P30,L2>  
V : c’est ridicule <P30,L3>  
M : <pp<ouais>> <P30,L4>  
V : en plus qu’elle fait ça dans son garage ¤<88964> <P30,L5>  
M : ben là ça a [1  plus l’air d’un garage ¤<90714> <P30,L6>  
J-M : [1  ben moi aussi [2  c’est dans un garage hein/ ¤<91425> <P30,L7>  
V : [2  ben ça a plus l’air d’un garage là [3mais elle est tellement BÊTE  je l’aime pas là ¤<94085> <P30,L8>  
D : [  3  (RIRE) <P30,L9>  
M : [3mais j’avoue que st- elle est  juste à côté de sa m- (.) (inaud.) [4  son assistante↑ ¤<95579> <P30,L10>  
D : [4  quand elle t’offre un changement d’huile avec ça  [  5  pose-toi des questions (dit en riant) ¤<97706> <P30,L11>  
M :  [  5  <cresc<ouais c’est ça>> pis là ben elle est tout le temps full bête avec son assistante qui a l’air  comme tellement mêlée en plus [6  en tout cas↓ (.) c’était pas <all<rassurant>> t’es dans la chaise/  (en se reculant vers le dossier de la chaise, la bouche ouverte, comme si elle prenait la position  sur une chaise de dentiste) ah: t’es [7  gelée que le crisse ¤<104769> <P30,L12>  
J-M : [6  eh (.) heille l’ass- <P30,L13>  
V : [7  <rall<ah va pas LÀ là>> ça c’est la pire t’sais [8  j’irais c’est  (.) c’est pas une place de confian:ce là\ ¤<108079> <P30,L14>  
J-M : [  8  ouin (.) non  non <P30,L15>  
M : [8  c’est la  première fois que j’ai pensé que j’allais mourir [9  à cause d’une ¤<108486> <P30,L16>  
J-M : [  9  attends (.) pire [10place là (en levant la main en  direction de Valérie, comme pour lui demander de ralentir) ¤<109356> <P30,L17>  
V : [  10ah ça fait tellement mal en  plus ¤<110094> <P30,L18>  
J-M : pire place il y a la place que je suis allé aussi <acc<pis lui AVEC>> c’est dans un garage  [  1  pis son assistante là (en comptant sur ses doigt sur ses doigts, comme pour énumérer les  arguments en faveur de ce qu’il avance) ça a de l’air d’être genre Petrovska qui vient de partir de  la Russie ou je sais pas trop [2  où là (.) [3  que: genre là i:ls les deux là t’sais on dirait qu’on est en  Russie là pis que ils ont fait leurs doctorats dans une boîte de cracker jack là mais ¤<125087>    
M :  [  1  (RIRE) <P31,L1>  
V :  [  1  (RIRE) <P31,L2>  
D : [2  (RIRE) <P31,L3>  
M : [3  ah (.) qu’elle comprend pas (en hochant la tête  négativement) <P31,L4>  
M : <pp<ils comprennent rien (.) [1  ah mon dieu>> <P31,L5>  
D : [1  du jus ou de la vodka/ (dit avec une voix grave, comme pour  imiter l’accent soviétique) [2  (RIRE) ¤<127693> <P31,L6>  
M : [2  (RIRE) <P31,L7>  
J-M : [2  (RIRE) ah je parle de l’anesthésie (dit avec une voix saccadée,  comme s’il était sous l’effet de l’anesthésie) ¤<130063> <P31,L8>  
D : eh oupelaille <P31,L9>  
M : vodka ou euh <P31,L10>  
J-M : pis toi [1Daniel tes expériences de dentiste c’était [2  (inaud.)/ <P31,L11>  
M : [1  piqûre traditionnelle <P31,L12>  
D : [  2  ah: pas vraiment le fun pour vrai  ¤<135965> <P31,L13>  
J-M : non/ [1  <pp<sérieux/>> <P31,L14>  
D : [1  {mais;j’ai} j’ai pas vraiment de de d’histoires là en: mais (.) à part la première fois  que je suis allé au dentiste c’est que: <rall<j’ai pleuré ma VIE>> ¤<143455> <P31,L15>  
M : oh: <P31,L16>  
D : oui parce que tu peux [1  pleurer ta vie ¤<145951> <P31,L17>  
J-M : [1  {t’as;Ø} pleu:ré ta [2  vie (RIRE) <P31,L18>  
V : [  2  c’est pas un psychologue le dentiste [3Daniel  ¤<147640> <P31,L19>  
D : [3N:ON (.)  absolument pas (.) mai:s euh non j’ai eu peu:r\ et euh (.) c’est ça (.) [4  je n’ai pas euh (.) eu  d’expérience là euh ¤<153877> <P31,L20>  
J-M : [  4  ah <P31,L21>  
M : t’es pas retourné chez le dentiste/ ¤<155074> <P31,L22>  
D : <all<oui oui>> [1  je suis retourné là mais j’ai aussi mes euh dents de sagesse qui (.) qui se  sont faites enlever (.) [2mais à part ça ¤<160640> <P31,L23>  
M : [1  ok ok <P31,L24>  
V : [2  pas dans un GARAGE [3  toujours/ ¤<161567> <P31,L25>  
D : [3  non ¤<161597> <P32,L1>  
M : [1  (RIRE) <P32,L2>  
V : [1  (RIRE) <P32,L3>  
J-M : [1  (RIRE) <P32,L4>  
D : quarante-cinq minutes j’ai rien senti pis bonsoi:r ¤<164681> <P32,L5>  
M : ah mais c’est super [1  pis t’as-tu eu {de;Ø} l’air d’un écureuil/ non/ en plus\ ¤<167431>  
J-M : [1  ouais c’est bon ça <P32,L7>  
D : un peu oui (en hochant la tête affirmativement) ¤<167947> <P32,L8>  
M : ah ok ¤<168273> <P32,L9>  
D : déjà que j’ai un air de Bibi et [1  d’écureuil là (.) donc euh (dit en riant) ça n’aide pas (en  faisant une grimace, comme pour mimer la face d’un écureuil) ¤<172585> <P32,L10>  
J-M : [1  (RIRE) <P32,L11>  
M : [1  (RIRE) <P32,L12>  
V : [1  (RIRE) <P32,L13>  
D : je mangeais des noix pis tout le monde me regardait [1  (RIRE) ¤<175786> <P32,L14>  
M : [  1  je sais pas s’ils vont vouloir  {taker;(inaud.)} le tape là (en pointant vers le micro, posé sur la table) ¤<177305> <P32,L15>  
D : c’est ça (dit en riant) ¤<178163> <P32,L16>  
M : <dim<juste à voir ta face [1  d’écureuil>> (dit en riant) ¤<178808> <P32,L17>  
V : [1mais si je peux t’encourager là moi le côté qui était déjà sorti là  c’était presque pas enflé de ce côté-là pi:s ça: je pouvais manger le lendemain de ce côté-là  [  2  super facilement (en portant sa main vers sa joue droite, comme pour désigner le côté où la  dent a été retirée) ¤<186978> <P32,L18>  
M :  [  2  ok <P32,L19>  
M : moi c’est ça je pense ¤<187938> <P32,L20>  
V : sont VRAIment plus faciles à enlever [1  là (.) [2  <dim<quand elles sont sorties>> ¤<190662>  
J-M : [1  <p<hum>> <P32,L22>  
M : [2  <p<merveilleux>> (.) pis il {doit;va} être  juste après la poignée de porte [3  là (.) un bon coup (en donnant un coup avec son poing, comme  pour montrer le choc d’une porte qui s’ouvre brusquement) ¤<193740> <P32,L23>  
J-M : [3  sinon là ça te prend euh t’sais des genres de seringues là pour te  passer ça en arrière des dents là (dit d’une façon étouffée et en amenant son index vers sa joue,  comme pour représenter une piqûre d’anesthésiant chez le dentiste) ¤<197220> <P33,L1>  
M : ah: <P33,L2>  
D : [1  oh: (en faisant une grimace en signe de dégoût) <P33,L3>  
J-M : [1  non il y avait quelqu’un moi il a <P33,L4>  
V : c’est pas vrai ¤<199150> <P33,L5>  
J-M : c’était une autre opération en fait je pense mais il s’était fait re- REplacer la mâchoire  d’une certaine façon (en touchant sa mâchoire, comme pour montrer l’endroit dont il parle) pis  là toutes les dents elles étaient comme scellées ensemble (en désignant ses dents avec ses doigts)  (1,3”) PIS (.) fait que t’sais il y a juste le petit trou comme en arrière là (en pointant l’arrière de  ses mâchoires avec ses index, comme pour montrer l’endroit dont il parle) entre la fin des dents  pis comme (.) [1  en arrière des mâchoires pis tout ça ¤<212984> <P33,L6>  
M : [1  ouin <P33,L7>  
J-M : pis c’était rien que par là qu’il pouvait avoir de la bouffe/ [1  c’était u- un de mes chums  [  2  au secondaire fait que fallait qu’il se fou- foute une genre de PUrée dans une seringue (en  faisant comme si son index était une seringue) pis que (.) mette ça en arrière (dit d’une voix  étouffée, comme s’il avait une seringue dans la bouche) ¤<221200> <P33,L8>  
D : [  1  (RIRE) <P33,L9>  
M :  [  2  <rall<CALvaire/>> ¤<216309> <P33,L10>  
M : mon dieu j’aimerais mieux [1  un soluté je pense tant qu’à ça (.) (inaud.) [2  poteau (en  bougeant son bras, comme si elle se promenait avec un poteau sur lequel on accroche un soluté)  ¤<224608> <P33,L11>  
J-M : [1  qui pousse là-dessus <P33,L12>  
V : [  2  <all<non mais c’est  pas de MÊme/>> là pour des (.) [3  pour des dents de sagesse oublie ça là ¤<226511> <P33,L13>  
J-M : [3  non hein/ (en hochant la tête négativement) c’est ça j’ai  comme confondu ¤<226744> <P33,L14>  
V : [1  ouin c’est ça (.) fais-y (.) fais-y pas peur <P33,L15>  
J-M : [1mais euh oui c’était heavy {fait que;pis} lui il était c’était JAUne là (.) pis c’était  <dim<vraiment [2  vraiment>> (en portant ses mains vers sa mâchoire, comme pour montrer  l’endroit dont il parle) ¤<232248> <P33,L16>  
D : [2  est-ce que tu parlais pour lui↑ ou {euh;Ø} ¤<233141> <P33,L17>  
J-M : hein↑ ¤<233735> <P33,L18>  
D : ben [1  il pouvait pas parler ou euh (en agitant les mains devant son visage, comme pour  montrer une obstruction quelconque) ¤<234667> <P33,L19>  
M : [1  checke ça (en pointant Valérie du doigt) (inaud.) <P33,L20>   
J-M : mais il po- (.) il pouvait parler [1  c’était juste euh (.) (dit avec une voix étouffée, comme si  sa bouche était obstruée par un objet quelconque) ¤<237128> <P34,L1>  
D : [1  oupelaille <P34,L2>  
J-M : ouin ¤<238360> <P34,L3>  
D : <p<hum>> <P34,L4>  
M : [1  (RIRE) <P34,L5>  
V : [1  (RIRE) <P34,L6>  
J-M : [1  (RIRE) <P34,L7>  
M : checke ben ça si il y a pas juste elle qui fait remplir euh dix feuilles de: (.) de risques et  dangers parce [1  qu’elle est poche pis qu’elle (RIRE) ¤<246192> <P34,L8>  
V : [1  parce que (RIRE) <P34,L9>  
J-M : [1  c’est ça ¤<247679> <P34,L10>  
D : [1  (il hoche la tête affirmativement) <P34,L11>  
V : parce qu’elle sait qu’il y a ben des chances que ça RATE vu qu’elle est pas [1  très compétente  là ¤<251041> <P34,L12>  
M : [  1  <p<oui>> dans  le fond peut-être c’était comme un COUP du destin que j’ai décidé d’annuler mon rendez-vous  (.) ah: ¤<254595> <P34,L13>  
J-M : ouais (en hochant la tête affirmativement) <P34,L14>  
M : je suis contente ¤<255593> <P34,L15>  
J-M : [1  tu as ben fait ¤<256579> <P34,L16>  
D : [1  (il hoche la tête affirmativement) <P34,L17>  
M : <p<ouin>> ¤<256969> <P34,L18>  
D : c’est Pluton dans Vénus qui fait en sorte que <P34,L19>  
M : (RIRE) c’est ça [1  (RIRE) (en hochant la tête affirmativement) <P34,L20>  
D : [1  le destin a fait en sorte que tu ne devais pas prendre de rendez-vous  ¤<263613> <P34,L21>  
M : ouais c’était la lune en Bélier ¤<264544> <P34,L22>  
D : <pp<oui>> <P34,L23>  
V : mais tu l’as pas pris encore ton rendez-vous là↑ ¤<266533> <P34,L24>  
M : ben je l’ai pas repris elle a dit •on va te rappeller° en PLUS parce que elle elle le fait pas↓  checke ben ça la passe elle elle les fait pas fait que là elle m’a- elle m’annonce ça je prenais un  rendez-vous pis tout pis là elle m’annonce ça •fait que c’est pas moi qui les fais c’est euh (.) tel  autre bonhomme là qui va venir° dans le fond euh c’est Gaston là qui va venir [1m’enlever les  dents là (.) qui vient une fois par trois mois genre pour faire ses dents de sagesse à elle parce  qu’elle est trop poche pour les faire ¤<285398> <P34,L25>  
V : [  1  (RIRE) <P35,L1>  
J-M : [  1  (RIRE) <P35,L2>  
D : [1  oupelaille ¤<286303> <P35,L3>  
J-M : [1  ouf: <P35,L4>  
M : c’est ça dans le fond [1  j’imagine ¤<287558> <P35,L5>  
V : [1  <all<oui oui>> (.) [2  oui parce que moi aussi je lui avais demandé pour  mes dents de sagesse quand j’étais allée pour mon nettoyage pis tout ça pis elle m’a dit qu’elle  pouvait pas les faire pis elle m’avait donné une carte elle me référait à quelqu’un d’autre j’étais  •tant qu’à aller voir n’importe qui je vais finalement aller voir mon médecin° surtout que (.)  [  3  elle est pas fiable là ¤<299709> <P35,L6>  
J-M : [2  <pp<ouin>> <P35,L7>  
M :  [  3  <cresc<tu vas tout le temps aller voir n’importe qui là>> à la limite t’sais je veux dire si elle est  (.) moi si elle m’enlève pas mes dents de sagesse je vais aller voir <dim<quelqu’un (.) [4  qui va  me les enlever>> ¤<304279> <P35,L8>  
V : [4  imagine  comment tu vas s:ouf:frir tu souffres là avec un nettoyage quand tu vas là [5  t’sais c’est clair là  (dit en riant) elle te gèlera même pas •non non t’es capable Michèle [6  <p<t’es capable°>>    
M : [  5  (RIRE) <P35,L10>  
M : [  6  t’sais c’est vraiment  bizarre parce que t’sais il y a des dentistes qui en font PLUS là à un moment donné ils arrêtent  t’sais d’en faire là [7  parce que je sais p- je sais pas j’imagine quand même euh ¤<316952>  
V : [7  (elle hoche la tête affirmativement) <P35,L12>  
D : [1  tu parles de nettoyage↑ ou: bien/ ¤<318617> <P35,L13>  
M : [1  <p<je sais pas pourquoi>> <P35,L14>  
M : non des dents de sagesse ¤<319164> <P35,L15>  
D : ok ¤<319681> <P35,L16>  
M : t’sais comme parce que mon dentiste que j’ai depuis que je suis full jeune lui il j’ai appelé  pis là •ah ben il en fait plus° pis t’sais mais je veux dire il en a fait pendant trente ans fait que (.)  il doit avoir une raison X là pourquoi qu’il en fait plus il est écœuré ou ¤<329492> <P35,L17>  
V : [1  il a peur des risques ¤<330665> <P35,L18>  
M : [1mais elle c’est comme elle en a jamais fait elle en a fait pis dans le fond elle est full jeune  là elle là (.) fait que là elle a arrêté d’en faire (.) ah ¤<335560> <P35,L19>  
V : juste parce qu’elle a eu trop [1  d’accidents (RIRE) ¤<337362> <P35,L20>  
M : [1  elle a peut-être massacré trois quatre patients (dit en riant)  [  2  elle a décidé d’arrêter (dit en riant) <P36,L1>  
D :  [  2  burnout (RIRE) ¤<338855> <P36,L2>  
J-M : (il hoche la tête négativement) <P36,L3>  
M : en tout cas↓ bon ¤<342473> <P36,L4>  
V : [1  t’es t’es encouragée t’as le goût d’y aller maintenant/ ¤<344496> <P36,L5>  
J-M : [1  <p<c’est encourageant>> <P36,L6>  
M : j’ai le goût d’aller [1  ailleurs mais c’est parfait [2  c’est un sujet réglé ¤<347535> <P36,L7>  
J-M : [1  hum <P36,L8>  
J-M : [  2  hum <P36,L9>  
J-M : ouin (.) bon fait que de retour sur les accommodements raisonnables (dit en riant)  ¤<351371> <P36,L10>  
J-M : non mais il y en il y a-tu eu d’autres des espèces de: d’accommodements/ ¤<355995>  
V : ben moi quand j’ai cla- ben j’ai: j’ai fait les classements par être dans les résidences <p<ouf  j’ai de la misère à parler>> j’ai essayé de mettre les musulmanes sur des étages qui est  exclusivement féminin [1  pour leur faciliter la vie ¤<366049> <P36,L12>  
J-M : [1  (il hoche la tête affirmativement) <P36,L13>  
M : [1  hum hum (en hochant la tête affirmativement) <P36,L14>  
J-M : <p<ouais>> <P36,L15>  
V : je sais pas si ça a donné [1  euh (.) vraiment des résultats ¤<369114> <P36,L16>  
M : [1  tu sais pas si ça a été apprécié <P36,L17>  
V : je sais pas si ça a été apprécié (.) mais moi pis Guylaine on se questionnait à savoir •est-ce  qu’on va faire une résidence TOTALEMENT féminine/ (.) euh: l’an prochain° parce que il y a  une musulmane qui avait téléphoné [1  je pense au program:me ben: à l’école d’été pis qui avait  demandé si elle pouvait être dans une résidence juste de femmes [2  pis on lui a dit qu’on le faisait  pas (.) mais de toute façon on s’entend que notre (.) n:os (.) notre clientèle (en dessinant des  guillemets avec ses doigts autour du mot clientèle) j’aime pas ce mot-là mais nos étudiants  viennent (.) sont soixante-dix pour cent des femmes [3  pis trente pour cent des [4  hommes↓ fait  que ce serait super facile de le faire pis ça lui permettrait de vivre l’expérience là <P36,L18>  
D : [1  (il hoche la tête affirmativement) <P36,L19>  
M : [  2  hum hum <P36,L20>  
M : [  3  ouais (en hochant la tête affirmativement)  ¤<393419> <P36,L21>  
J-M : [4  ben oui  <P37,L1>  
J-M : mais (.) [1  en même temps <P37,L2>  
V : [1  parce que c’est un peu nul de refuser [2  pour quelqu’un pour ça BEN c’est elle qui  a refusé notre e- notre offre là mais ¤<402686> <P37,L3>  
J-M : [  2  ouais (inaud.) <P37,L4>  
M : <p<non>> (.) vous avez essayé ¤<403247> <P37,L5>  
J-M : t’sais dans le fond ça se ferait facilement si il y a un taux (.) t’sais de clientèle euh t’sais un  taux euh hommes femmes comme ça <all<mais en même temps euh>> (.) déjà je veux dire si  c’est juste des femmes à l’étage (.) c’est comme (.) t’sais la douche les toilettes sont TOUTES là  (.) fait que t’sais à quelque part c’est comme d’être dans une résidence de femmes ¤<420188>  
